,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Content Rating NUM,Category NUM
6879,BV Frankfurt inside,SPORTS,4.191767218366257,3,4.8,50,Free,0.0,Everyone,Sports,"June 21, 2018",1.5,4.4 and up,1,28
5820,Ax 3 Domaines,SPORTS,4.5,12,23,1000,Free,0.0,Everyone,Sports,"January 26, 2018",5.0.3,4.2 and up,1,28
3953,8 Ball Pool,SPORTS,4.5,14184910,52,100000000,Free,0.0,Everyone,Sports,"July 31, 2018",4.0.0,4.0.3 and up,1,28
2970,Football Live Scores,SPORTS,4.5,107724,6.5,5000000,Free,0.0,Everyone,Sports,"July 31, 2018",1004.0,4.0 and up,1,28
2969,kicker football news,SPORTS,4.3,56270,15,5000000,Free,0.0,Everyone,Sports,"August 3, 2018",5.4.2,5.0 and up,1,28
3939,Be A Legend: Soccer,SPORTS,3.8,85763,21,1000000,Free,0.0,Everyone,Sports,"August 24, 2015",2.8.0.17,3.0 and up,1,28
10525,FK Sūduva Marijampolė,SPORTS,4.191767218366257,2,26,10,Free,0.0,Everyone,Sports,"February 21, 2018",1.0,4.1 and up,1,28
10527,FK Željezničar,SPORTS,4.9,1420,20,10000,Free,0.0,Everyone,Sports,"July 12, 2018",2.5.0,4.2 and up,1,28
10528,FK Oleksandria,SPORTS,4.191767218366257,0,26,10,Free,0.0,Everyone,Sports,"February 14, 2018",1.0,4.1 and up,1,28
10530,FK Sileks,SPORTS,4.191767218366257,0,26,1,Free,0.0,Everyone,Sports,"March 18, 2018",1.0,4.1 and up,1,28
10532,Qarabağ FK,SPORTS,4.191767218366257,9,5.5,100,Free,0.0,Everyone,Sports,"August 1, 2018",1.14,4.2 and up,1,28
10533,FK Sloboda Tuzla,SPORTS,4.191767218366257,0,26,10,Free,0.0,Everyone,Sports,"February 20, 2018",1.0,4.1 and up,1,28
10534,FK Jelgava,SPORTS,4.191767218366257,0,26,5,Free,0.0,Everyone,Sports,"February 22, 2018",1.0,4.1 and up,1,28
10535,FK Vojvodina,SPORTS,4.191767218366257,5,26,50,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up,1,28
6833,BU Bison Nation,SPORTS,3.5,4,40,100,Free,0.0,Everyone,Sports,"September 21, 2017",6.0.2,4.4 and up,1,28
10536,FK Liepaja,SPORTS,4.191767218366257,4,26,100,Free,0.0,Everyone,Sports,"March 17, 2018",1.0,4.1 and up,1,28
5955,Hunt Buddy BC,SPORTS,4.4,172,49,5000,Paid,2.99,Everyone,Sports,"July 10, 2018",1.5,4.0.3 and up,1,28
5957,iHunter BC,SPORTS,4.4,55,63,1000,Paid,4.49,Everyone,Sports,"August 3, 2018",2.0.38,4.0.3 and up,1,28
5420,Tennis Champion 3D - Online Sports Game,SPORTS,4.0,170973,43,5000000,Free,0.0,Everyone,Sports,"June 6, 2018",2.1,4.1 and up,1,28
6025,BD CRICKET LIVE,SPORTS,4.6,1238,9.5,100000,Free,0.0,Everyone,Sports,"January 15, 2018",3.0,4.0.3 and up,1,28
10385,Leghe Fantagazzetta,SPORTS,4.1,79464,27,1000000,Free,0.0,Everyone,Sports,"August 6, 2018",5.0.8,4.4 and up,1,28
5416,PES 2018 PRO EVOLUTION SOCCER,SPORTS,4.4,1721943,26,10000000,Free,0.0,Everyone,Sports,"June 27, 2018",2.3.2,5.0 and up,1,28
5415,365Scores - Live Scores,SPORTS,4.6,666246,25,10000000,Free,0.0,Everyone,Sports,"July 29, 2018",5.5.9,4.1 and up,1,28
10388,Field Goal Tournament,SPORTS,3.7,2980,21,100000,Free,0.0,Everyone,Sports,"September 1, 2015",1.2.8,2.3 and up,1,28
2978,MARCA - Sports Leader Diary,SPORTS,3.9,76346,14,5000000,Free,0.0,Everyone,Sports,"July 25, 2018",6.3.3,4.1 and up,1,28
4056,Dream League Soccer 2018,SPORTS,4.6,9873470,74,100000000,Free,0.0,Everyone,Sports,"July 16, 2018",5.064,4.4 and up,1,28
4054,3D Bowling,SPORTS,4.1,1076243,13,100000000,Free,0.0,Everyone,Sports,"January 18, 2018",3.1,2.0.1 and up,1,28
5986,BC Hockey,SPORTS,3.7,20,8.9,1000,Free,0.0,Everyone,Sports,"December 8, 2017",3.1,4.4 and up,1,28
8749,Monster Fishing 2018,SPORTS,4.4,32881,76,1000000,Free,0.0,Everyone,Sports,"August 7, 2018",0.0.80,4.1 and up,1,28
7140,Cádiz CB Gades,SPORTS,4.191767218366257,1,3.8,10,Free,0.0,Everyone,Sports,"August 5, 2018",opciÃ³n de cerrar,4.1 and up,1,28
6808,BT Speed,SPORTS,4.191767218366257,3,0.9,10,Paid,4.8,Everyone,Sports,"May 21, 2015",1.0.1,4.0.3 and up,1,28
4433,O'Route Orienteering,SPORTS,4.2,6,1.3,100,Paid,3.02,Everyone,Sports,"December 27, 2017",2.0.5,3.0 and up,1,28
5386,League of Gamers - Be an E-Sports Legend!,SPORTS,4.5,68072,40,5000000,Free,0.0,Everyone,Sports,"July 26, 2018",1.1.7,4.1 and up,1,28
5167,Ah! Bird,SPORTS,3.5,1689,5.7,100000,Free,0.0,Everyone,Sports,"August 29, 2017",1.5.062,4.3 and up,1,28
10426,Strike! Ten Pin Bowling,SPORTS,4.2,18584,49,5000000,Free,0.0,Everyone,Sports,"June 27, 2018",1.7.0,4.1 and up,1,28
5959,iFish BC,SPORTS,3.6,25,6.0,1000,Paid,3.99,Everyone,Sports,"February 18, 2015",2.1,2.3 and up,1,28
5316,AL.com: Alabama Football News,SPORTS,4.5,459,8.0,10000,Free,0.0,Everyone 10+,Sports,"July 23, 2018",3.7.10-0d44b899,4.1 and up,2,28
10537,FK Teplice,SPORTS,4.191767218366257,2,26,50,Free,0.0,Everyone,Sports,"March 1, 2018",1.0,4.1 and up,1,28
10538,FK Sarajevo,SPORTS,4.191767218366257,6,26,100,Free,0.0,Everyone,Sports,"March 2, 2018",1.0,4.1 and up,1,28
10568,Crazy Freekick,SPORTS,3.9,47688,17,5000000,Free,0.0,Everyone,Sports,"May 18, 2016",1.0.15,2.3 and up,1,28
10570,FL SW Fishing Regulations,SPORTS,4.6,60,24,1000,Paid,1.99,Everyone,Sports,"March 7, 2014",1.03,2.2 and up,1,28
3914,Basketball Stars,SPORTS,4.4,867920,45,10000000,Free,0.0,Everyone,Sports,"July 14, 2018",1.16.2,4.0.3 and up,1,28
6937,BW Fuhlenbrock,SPORTS,4.191767218366257,4,8.2,100,Free,0.0,Everyone,Sports,"September 27, 2017",4.2.0,4.1 and up,1,28
8884,"""i DT"" Fútbol. Todos Somos Técnicos.",SPORTS,4.191767218366257,27,3.6,500,Free,0.0,Everyone,Sports,"October 7, 2017",0.22,4.1 and up,1,28
2966,Cristiano Ronaldo Wallpaper,SPORTS,4.6,1733,19,500000,Free,0.0,Everyone,Sports,"July 17, 2018",2.1,4.1 and up,1,28
8885,MasterDT,SPORTS,4.191767218366257,24,4.1,100,Free,0.0,Everyone,Sports,"June 30, 2018",4.1,4.0.3 and up,1,28
10582,FL Racing Manager 2018 Lite,SPORTS,4.0,1338,15,100000,Free,0.0,Everyone,Sports,"March 17, 2018",1.18,3.0 and up,1,28
8886,Top Soccer Manager,SPORTS,4.4,199739,66,10000000,Free,0.0,Everyone,Sports,"August 6, 2018",1.18.8,4.0.3 and up,1,28
6977,Fists For Fighting (Fx3),SPORTS,3.9,138739,44,10000000,Free,0.0,Teen,Sports,"July 7, 2018",1.998,4.1 and up,4,28
8889,Soccer Board Tactics,SPORTS,4.1,6231,8.9,100000,Free,0.0,Everyone,Sports,"February 9, 2018",10.36,4.2 and up,1,28
10586,FL Racing Manager 2015 Pro,SPORTS,4.4,656,22,5000,Paid,0.99,Everyone,Sports,"March 12, 2016",0.858,3.0 and up,1,28
8183,Soccer FC,SPORTS,3.9,6289,33,1000000,Free,0.0,Everyone,Sports,"July 21, 2016",1.2,2.3 and up,1,28
2965,Onefootball - Soccer Scores,SPORTS,4.7,911995,20,10000000,Free,0.0,Everyone,Sports,"August 1, 2018",10.8.1.330,4.4 and up,1,28
2960,Free Sports TV,SPORTS,4.3,1802,9.8,100000,Free,0.0,Everyone,Sports,"June 21, 2018",1.4,4.0.3 and up,1,28
8916,Portes du Soleil,SPORTS,3.1,500,39,50000,Free,0.0,Everyone,Sports,"February 16, 2018",10.012,4.1 and up,1,28
10594,FL Racing Manager 2018 Pro,SPORTS,4.3,340,15,5000,Paid,1.99,Everyone,Sports,"March 17, 2018",1.18,3.0 and up,1,28
8166,TeeTime.cz,SPORTS,4.6,1641,6.2,10000,Free,0.0,Everyone,Sports,"August 2, 2018",1.18.34,4.0 and up,1,28
10604,Florida State Gameday,SPORTS,4.7,1566,26,50000,Free,0.0,Everyone,Sports,"July 13, 2018",9.19.2,4.1 and up,1,28
2964,"theScore: Live Sports Scores, News, Stats & Videos",SPORTS,4.4,133825,34,10000000,Free,0.0,Everyone 10+,Sports,"July 25, 2018",6.17.2,4.4 and up,2,28
10567,FK Utenis Utena,SPORTS,4.191767218366257,0,26,5,Free,0.0,Everyone,Sports,"February 21, 2018",1.0,4.1 and up,1,28
2967,"FIFA - Tournaments, Soccer News & Live Scores",SPORTS,4.2,342909,6.0,10000000,Free,0.0,Everyone,Sports,"August 3, 2018",4.3.1,4.4 and up,1,28
8946,WiFi Action Camera,SPORTS,2.4,551,0.9,100000,Free,0.0,Everyone,Sports,"March 13, 2014",1.4,4.0 and up,1,28
10565,FK Fotbal Třinec,SPORTS,4.191767218366257,0,27,10,Free,0.0,Everyone,Sports,"March 18, 2018",1.0,4.1 and up,1,28
10539,FK Vardar,SPORTS,4.191767218366257,2,26,10,Free,0.0,Everyone,Sports,"February 20, 2018",1.0,4.1 and up,1,28
5315,Alabama Gameday Live,SPORTS,4.7,19,12,1000,Free,0.0,Everyone,Sports,"May 18, 2018",2.0.1,4.2 and up,1,28
10541,FK Bregalnica Štip,SPORTS,4.191767218366257,0,26,1,Free,0.0,Everyone,Sports,"February 24, 2018",1.0,4.1 and up,1,28
10542,FK Mladost Lucani,SPORTS,4.191767218366257,0,26,5,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up,1,28
10543,FK Radnicki Nis,SPORTS,4.191767218366257,1,26,50,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up,1,28
10544,FK Dukla Prague,SPORTS,4.191767218366257,0,26,10,Free,0.0,Everyone,Sports,"February 28, 2018",1.0,4.1 and up,1,28
10545,FK Rad,SPORTS,4.191767218366257,1,26,10,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up,1,28
8847,Draft Simulator for FUT 18,SPORTS,4.6,162933,100,5000000,Free,0.0,Everyone,Sports,"May 11, 2018",25.7,4.1 and up,1,28
10546,FK Jablonec,SPORTS,4.191767218366257,2,26,50,Free,0.0,Everyone,Sports,"February 27, 2018",1.0,4.1 and up,1,28
10547,FK Senica,SPORTS,4.191767218366257,0,13,10,Free,0.0,Everyone,Sports,"August 24, 2017",14,4.1 and up,1,28
10548,FK Vozdovac,SPORTS,4.191767218366257,1,26,10,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up,1,28
10550,FK Mladá Boleslav,SPORTS,4.191767218366257,0,26,10,Free,0.0,Everyone,Sports,"March 18, 2018",2.0,4.1 and up,1,28
10551,FK Macva Sabac,SPORTS,4.191767218366257,3,26,10,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up,1,28
10555,FK Jonava,SPORTS,4.191767218366257,1,26,5,Free,0.0,Everyone,Sports,"February 21, 2018",1.0,4.1 and up,1,28
10557,FK Čukarički,SPORTS,4.191767218366257,0,26,10,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up,1,28
10558,Austria Wien FK - Fussball - Inoffizielle App,SPORTS,4.191767218366257,2,12,100,Free,0.0,Everyone,Sports,"July 27, 2018",1.0.4,4.1 and up,1,28
10559,FK Železiarne Podbrezová,SPORTS,4.191767218366257,0,26,5,Free,0.0,Everyone,Sports,"April 23, 2018",1.0,4.1 and up,1,28
10560,FK Viktoria Žižkov,SPORTS,4.191767218366257,0,26,10,Free,0.0,Everyone,Sports,"February 27, 2018",1.0,4.1 and up,1,28
10561,FK Zemun,SPORTS,4.191767218366257,3,26,10,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up,1,28
10562,FK Atlantas,SPORTS,1.5,2,26,5,Free,0.0,Everyone,Sports,"February 21, 2018",1.0,4.1 and up,1,28
10563,FK Spartak Subotica,SPORTS,4.191767218366257,0,26,10,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up,1,28
8863,Soccer Manager 2018,SPORTS,4.4,63779,95,1000000,Free,0.0,Everyone,Sports,"July 16, 2018",1.5.6,5.0 and up,1,28
10564,FK Dedinje BGD,SPORTS,5.0,36,2.6,100,Free,0.0,Everyone,Sports,"February 11, 2017",1.1,4.0 and up,1,28
8864,Online Soccer Manager (OSM),SPORTS,4.5,1312936,21,10000000,Free,0.0,Everyone,Sports,"July 31, 2018",3.4.06,4.4 and up,1,28
8867,DT Simple Interval Timer,SPORTS,4.1,10,1.5,1000,Free,0.0,Everyone,Sports,"February 17, 2014",1.01,2.1 and up,1,28
10552,FK Crvena zvezda,SPORTS,4.9,1211,15,10000,Free,0.0,Everyone,Sports,"January 22, 2018",1.0.1,4.4 and up,1,28
5427,Ultimate Tennis,SPORTS,4.3,183004,100,10000000,Free,0.0,Everyone,Sports,"July 19, 2018",2.29.3118,4.0.3 and up,1,28
10683,Hunting Safari 3D,SPORTS,4.2,36183,20,5000000,Free,0.0,Teen,Sports,"January 20, 2018",1.4,2.1 and up,4,28
9141,NBA LIVE Mobile Basketball,SPORTS,4.4,1690802,58,50000000,Free,0.0,Everyone,Sports,"May 21, 2018",2.3.1,4.0 and up,1,28
10286,Formula DRIFT,SPORTS,4.6,169,19,10000,Free,0.0,Everyone,Sports,"July 27, 2018",2.0.855.33,4.0.3 and up,1,28
2995,League18,SPORTS,4.3,14123,13,500000,Free,0.0,Everyone,Sports,"August 1, 2018",4.0.0,4.0 and up,1,28
5574,MARCA - Diario Líder Deportivo,SPORTS,3.9,76340,14,5000000,Free,0.0,Everyone,Sports,"July 25, 2018",6.3.3,4.1 and up,1,28
8672,Dude Perfect,SPORTS,4.5,97,1.9,10000,Free,0.0,Everyone,Sports,"June 28, 2017",1.0,4.1 and up,1,28
9236,EC-HRV test,SPORTS,3.0,9,4.3,1000,Free,0.0,Everyone,Sports,"July 26, 2018",3.9.13,4.4 and up,1,28
2993,World Cup 2018,SPORTS,4.6,4011,2.6,500000,Free,0.0,Teen,Sports,"July 1, 2018",1.0.16,2.3 and up,4,28
10295,Sports Lite,SPORTS,4.4,16,4.9,1000,Free,0.0,Everyone,Sports,"July 31, 2018",1.0,4.0.3 and up,1,28
2992,Hovercraft Racer,SPORTS,4.0,218,28,100000,Free,0.0,Everyone,Sports,"July 19, 2018",5.0,4.1 and up,1,28
6127,BG Score,SPORTS,2.6,64,1.6,10000,Free,0.0,Everyone,Sports,"July 26, 2017",2.1,4.0.3 and up,1,28
9215,Paraglider Dashboard,SPORTS,4.6,549,2.8,50000,Free,0.0,Everyone,Sports,"March 3, 2018",2.1.4,4.0 and up,1,28
9931,SK Bosnia Online EU Teplice,SPORTS,4.191767218366257,2,10,5,Free,0.0,Everyone,Sports,"August 21, 2017",1.2,4.0 and up,1,28
9247,EC SPORTS,SPORTS,5.0,1,6.3,10,Free,0.0,Everyone,Sports,"May 26, 2015",4.1.1,2.3.3 and up,1,28
5075,All Football - Latest News & Videos,SPORTS,4.6,152653,17,10000000,Free,0.0,Everyone,Sports,"August 3, 2018",3.0.5,4.1 and up,1,28
6069,Be the Manager 2016 (football),SPORTS,4.2,4330,6.1,100000,Free,0.0,Everyone,Sports,"October 19, 2017",3.0,4.0 and up,1,28
2989,GollerCepte Live Score,SPORTS,4.2,9992,31,1000000,Free,0.0,Everyone,Sports,"May 23, 2018",6.5,4.1 and up,1,28
5086,Apps for SportsBєtting.ag - Bitcoin Welcome here!,SPORTS,4.191767218366257,0,10.0,1000,Free,0.0,Everyone,Sports,"December 11, 2017",1.0,4.0 and up,1,28
6060,Be the Manager 2018 - Football Strategy,SPORTS,4.3,7557,7.4,100000,Free,0.0,Everyone,Sports,"March 12, 2018",2.2.1,4.2 and up,1,28
7205,Ultra CE calculator,SPORTS,4.2,28,7.3,1000,Free,0.0,Everyone,Sports,"June 17, 2018",1.52,4.0.3 and up,1,28
5442,WGT Golf Game by Topgolf,SPORTS,4.3,148083,57,10000000,Free,0.0,Everyone,Sports,"July 24, 2018",1.42.2,4.1 and up,1,28
2988,Top Mercato: football news,SPORTS,4.3,16016,6.9,1000000,Free,0.0,Everyone,Sports,"January 7, 2016",2.7.0,4.2 and up,1,28
9140,EA SPORTS UFC®,SPORTS,4.5,2371338,37,50000000,Free,0.0,Teen,Sports,"July 24, 2017",1.9.3097721,2.3.3 and up,4,28
9183,EB-TV,SPORTS,4.191767218366257,6,30,1000,Free,0.0,Everyone,Sports,"May 25, 2018",2.2.1,4.4 and up,1,28
2987,"All Football GO- Live Score, Games",SPORTS,4.6,1981,10,100000,Free,0.0,Everyone,Sports,"June 21, 2018",2.9.9go,4.1 and up,1,28
10317,LineStar for FanDuel,SPORTS,4.3,1539,14,50000,Free,0.0,Teen,Sports,"June 6, 2018",3.0.3,4.0.3 and up,4,28
10280,Las Vegas Lights FC,SPORTS,4.9,10,14,500,Free,0.0,Everyone,Sports,"March 9, 2018",2.0.833.18,4.0.3 and up,1,28
10279,Underdog FC,SPORTS,4.6,216,40,10000,Free,0.0,Everyone,Sports,"August 2, 2018",23.17,4.1 and up,1,28
10250,Seattle Sounders FC,SPORTS,3.3,974,33,10000,Free,0.0,Everyone,Sports,"August 1, 2018",2018.0.12,4.1 and up,1,28
10252,1. FC Köln App,SPORTS,4.6,2019,41,100000,Free,0.0,Everyone,Sports,"July 20, 2018",1.13.0,4.4 and up,1,28
10254,FC Porto,SPORTS,4.9,15883,21,100000,Free,0.0,Everyone,Sports,"June 19, 2018",2.6.0,4.0.3 and up,1,28
10255,Fulham FC,SPORTS,4.3,401,2.8,10000,Free,0.0,Everyone,Sports,"August 9, 2017",5.0,2.3 and up,1,28
10258,Burnley FC,SPORTS,4.9,195,29,5000,Free,0.0,Everyone,Sports,"August 1, 2018",2018.8.1,4.4 and up,1,28
10259,Atlanta United FC,SPORTS,3.7,215,76,10000,Free,0.0,Everyone,Sports,"June 28, 2018",2.10.5-prod-release,4.4 and up,1,28
5030,AE Air Hockey,SPORTS,3.8,926,7.6,50000,Free,0.0,Everyone,Sports,"August 1, 2013",1.0.0,2.2 and up,1,28
3097,"FOX Sports: Live Streaming, Scores & News",SPORTS,4.0,28895,82,5000000,Free,0.0,Teen,Sports,"August 2, 2018",4.4.15,5.0 and up,4,28
10261,Sydney FC Official App,SPORTS,4.6,57,17,5000,Free,0.0,Everyone,Sports,"June 26, 2018",3.0.0,4.1 and up,1,28
3098,Fantasy Football,SPORTS,3.5,50179,23,1000000,Free,0.0,Everyone,Sports,"August 2, 2018",2.5.7.1,5.0 and up,1,28
3099,PGA TOUR,SPORTS,4.0,11151,52,1000000,Free,0.0,Everyone,Sports,"June 27, 2018",2018.6,5.0 and up,1,28
10262,Birmingham City FC,SPORTS,4.5,191,28,10000,Free,0.0,Everyone,Sports,"August 1, 2018",2018.8.1,4.4 and up,1,28
4159,Wrestling Revolution 3D,SPORTS,4.3,989344,51,50000000,Free,0.0,Teen,Sports,"July 23, 2018",1.640,4.0 and up,4,28
10267,Toronto FC,SPORTS,3.4,144,79,10000,Free,0.0,Teen,Sports,"May 11, 2018",4.2.5,4.3 and up,4,28
10268,Middlesbrough FC Official,SPORTS,4.5,152,36,10000,Free,0.0,Everyone,Sports,"May 29, 2018",2018.5.25,4.4 and up,1,28
10269,The 5th Stand,SPORTS,4.8,1697,17,100000,Free,0.0,Everyone,Sports,"July 31, 2018",1.2.677,4.4 and up,1,28
10271,FC Red Bull Salzburg App,SPORTS,4.5,1526,89,50000,Free,0.0,Everyone,Sports,"August 7, 2018",4.0.4-R,5.0 and up,1,28
10272,FC Zenit official Android app,SPORTS,4.5,5675,49,100000,Free,0.0,Everyone,Sports,"April 18, 2018",3.0.10,4.1 and up,1,28
10273,Fan App for Portsmouth FC,SPORTS,4.5,53,12,1000,Free,0.0,Teen,Sports,"August 6, 2016",060816,4.2 and up,4,28
9257,EC Games Datecs,SPORTS,4.191767218366257,76,0.3,10000,Free,0.0,Everyone,Sports,"February 12, 2016",4.4,2.1 and up,1,28
10275,Mobile FC,SPORTS,4.1,5015,57,100000,Free,0.0,Everyone,Sports,"May 25, 2018",125,4.0.3 and up,1,28
10277,Fan App for Reading FC,SPORTS,3.6,9,13,500,Free,0.0,Teen,Sports,"August 6, 2016",060816,4.2 and up,4,28
10278,Deportivo Toluca FC,SPORTS,4.7,2317,5.9,50000,Free,0.0,Everyone,Sports,"July 26, 2018",2.0.20,5.0 and up,1,28
2986,ESPN Fantasy Sports,SPORTS,4.0,176448,10,5000000,Free,0.0,Everyone,Sports,"November 21, 2017",5.3.0,4.4 and up,1,28
2985,beIN SPORTS TR,SPORTS,4.0,135763,13,10000000,Free,0.0,Everyone,Sports,"August 2, 2018",1.5.13,4.1 and up,1,28
5577,AS Guía de las Ligas 2017-2018,SPORTS,4.1,4374,53,100000,Free,0.0,Everyone,Sports,"September 14, 2017",1.0.10,4.1 and up,1,28
2982,All Football - Latest News & Videos,SPORTS,4.6,152867,17,10000000,Free,0.0,Everyone,Sports,"August 3, 2018",3.0.5,4.1 and up,1,28
6033,BANGLA TV 3G/4G,SPORTS,4.1,142,5.3,100000,Free,0.0,Everyone,Sports,"June 7, 2018",2.4,4.0 and up,1,28
9171,MLB Perfect Inning 2018,SPORTS,4.2,42767,72,1000000,Free,0.0,Everyone,Sports,"July 26, 2018",2.0.5,4.3 and up,1,28
4091,theScore esports,SPORTS,4.5,16257,14,500000,Free,0.0,Everyone 10+,Sports,"February 3, 2017",2.8,4.1 and up,2,28
9164,FIFA 16 Soccer,SPORTS,4.1,820577,30,10000000,Free,0.0,Everyone,Sports,"January 25, 2017",3.3.118003,4.4 and up,1,28
10355,Santa Fe App,SPORTS,4.191767218366257,196,5.0,5000,Free,0.0,Everyone,Sports,"August 9, 2017",2.1.0,4.0.3 and up,1,28
9145,EA SPORTS™ FIFA 18 Companion,SPORTS,3.9,282727,63,10000000,Free,0.0,Everyone,Sports,"December 7, 2017",18.0.5.172734,4.4 and up,1,28
7171,CD JUANITO,SPORTS,4.191767218366257,6,16,500,Free,0.0,Everyone,Sports,"October 26, 2017",6.0,4.1 and up,1,28
5432,Range Master: Sniper Academy,SPORTS,4.1,91935,39,10000000,Free,0.0,Everyone,Sports,"April 26, 2018",2.1.3,4.1 and up,1,28
2981,"Foot Mercato: transfers, results, news, live",SPORTS,4.3,39878,6.1,1000000,Free,0.0,Everyone,Sports,"July 28, 2018",3.6.7,4.1 and up,1,28
5434,FC Barcelona Official App,SPORTS,4.6,92522,56,5000000,Free,0.0,Everyone,Sports,"July 26, 2018",4.0.14,4.1 and up,1,28
5438,3D Tennis,SPORTS,4.2,1008012,13,50000000,Free,0.0,Everyone,Sports,"December 5, 2017",1.7.7,2.1 and up,1,28
9174,Real Football,SPORTS,4.1,585564,33,10000000,Free,0.0,Everyone,Sports,"June 1, 2018",1.5.0,4.0.3 and up,1,28
7188,CD Padel Mora,SPORTS,4.191767218366257,1,7.2,50,Free,0.0,Everyone,Sports,"June 14, 2018",7.3,4.0 and up,1,28
5429,Soccer Star 2018 Top Leagues · MLS Soccer Games,SPORTS,4.6,652940,90,10000000,Free,0.0,Teen,Sports,"July 5, 2018",1.3.5,4.1 and up,4,28
2983,Premier League - Official App,SPORTS,4.3,63580,24,5000000,Free,0.0,Everyone,Sports,"July 20, 2018",1.1.5,4.1 and up,1,28
6041,Remote for Sony TV & Sony Blu-Ray Players MyAV,TOOLS,3.4,3491,7.3,1000000,Free,0.0,Everyone,Tools,"July 31, 2018",Cow V3.15,4.3 and up,1,29
7868,CT - DTC Lookup,TOOLS,4.1,41,1.0,10000,Free,0.0,Everyone,Tools,"July 26, 2013",3,3.0 and up,1,29
10000,Mee-EW,TOOLS,4.191767218366257,0,17,5,Free,0.0,Everyone,Tools,"August 2, 2018",1.0.1,4.1 and up,1,29
4370,M Notifier for M Launcher,TOOLS,4.2,2803,1.4,100000,Free,0.0,Everyone,Tools,"February 15, 2017",1.0.4,4.0 and up,1,29
6133,HTC Sense Input-BG,TOOLS,2.7,198,2.8,100000,Free,0.0,Everyone,Tools,"April 22, 2014",9.7.753080,4.1 and up,1,29
7803,XML Editor CR,TOOLS,3.3,47,18,5000,Free,0.0,Everyone,Tools,"March 16, 2018",1.0.209,4.0 and up,1,29
6137,HTC Sense Input - BG,TOOLS,3.3,218,4.1,10000,Free,0.0,Everyone,Tools,"November 9, 2015",1.0.606877,5.0 and up,1,29
9948,HondaLink EV,TOOLS,2.8,44,41,10000,Free,0.0,Everyone,Tools,"June 20, 2018",3.8,2.3 and up,1,29
4425,O Launcher 8.0 for Android™ O Oreo Launcher,TOOLS,4.4,11393,8.7,1000000,Free,0.0,Everyone,Tools,"July 27, 2018",3.9,4.4 and up,1,29
8016,My CW,TOOLS,3.0,1,55,100,Free,0.0,Everyone,Tools,"October 27, 2016",2.35.1,4.1 and up,1,29
9900,Schengen/EU App,TOOLS,4.0,24,11,1000,Free,0.0,Everyone,Tools,"February 27, 2018",1.0,4.1 and up,1,29
5974,BC Wildfire,TOOLS,3.3,27,5.0,5000,Free,0.0,Everyone,Tools,"May 31, 2018",10.1.0,5.0 and up,1,29
4432,AC Remote for O General - NOW FREE,TOOLS,3.7,274,26,50000,Free,0.0,Everyone,Tools,"July 30, 2018",6.1.7,4.2 and up,1,29
6157,Simple Photo BG Changer,TOOLS,4.191767218366257,1,5.1,10,Free,0.0,Everyone,Tools,"June 8, 2018",1.0,2.3 and up,1,29
7802,Java Editor CR,TOOLS,3.8,434,18,50000,Free,0.0,Everyone,Tools,"March 16, 2018",1.0.209,4.0 and up,1,29
4445,"O Multiple - App Cloner, Duals APP, tarallel",TOOLS,3.9,145,5.2,50000,Free,0.0,Everyone,Tools,"May 15, 2018",1.0.7,4.1 and up,1,29
7767,Deck Analyzer for CR,TOOLS,4.2,2630,18,100000,Free,0.0,Everyone,Tools,"February 2, 2017",1.3.0,4.1 and up,1,29
7782,CR Calculator,TOOLS,4.3,297,2.8,50000,Free,0.0,Everyone,Tools,"January 27, 2018",2.2,4.0 and up,1,29
7786,DCUO|CR Calculator Lite,TOOLS,4.0,182,1.7,10000,Free,0.0,Everyone,Tools,"August 14, 2017",3.3,3.0 and up,1,29
10795,Reindeer VPN - Proxy VPN,TOOLS,4.2,7339,4.0,100000,Free,0.0,Everyone,Tools,"May 10, 2018",1.74,4.1 and up,1,29
7781,Counter Deck Calculator for CR,TOOLS,4.1,3446,19,500000,Free,0.0,Everyone,Tools,"February 4, 2017",1.3.0,4.1 and up,1,29
8167,What is my IP address,TOOLS,4.5,4228,0.6,500000,Free,0.0,Everyone,Tools,"July 2, 2018",2.95,4.0 and up,1,29
7969,CV maker for Job Applications and Resume Maker,TOOLS,4.2,75,25,10000,Free,0.0,Everyone,Tools,"January 31, 2018",1.1,4.0 and up,1,29
7779,Deck Simulator for CR,TOOLS,3.4,202,12,10000,Free,0.0,Everyone,Tools,"June 16, 2017",1.0,4.0.3 and up,1,29
7972,CV Maker for Job Applications:Photo Resume Builder,TOOLS,4.0,114,25,10000,Free,0.0,Everyone,Tools,"June 9, 2018",1.5,4.0 and up,1,29
